College Code,College Name,Branch Code,Rank,Gender,Region,Caste,Seat Category
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,55483,F,OU,SC,SC_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EC,55483,M,OU,BC_B,BC_A_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,55483,M,OU,SC,SC_GEN_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",EC,55483,F,OU,BC_B,BC_B_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,55483,M,OU,BC_B,BC_B_GEN_OU
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",EE,55483,M,OU,BC_A,"BC_A_CAP_GEN_UR(0
)"
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",EE,55483,M,OU,OC,OC_GEN_OU
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",EE,55483,M,OU,BC_D,BC_D_GEN_OU
ARJN,"ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE, BATASINGARAM",EE,55483,M,OU,BC_D,"BC_D_CAP_GEN_UR(0
)"
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EE,55483,M,OU,BC_D,ST_GIRLS_OU
VGWL,"VAAGDEVI ENGINEERING COLLEGE, WARANGAL",EE,55483,M,OU,BC_B,BC_B_GEN_OU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",ME,55483,M,OU,BC_B,BC_B_GIRLS_OU
ZHBD,"SS GOVT POLYTECHNIC , ZAHIRABAD",ME,55483,M,OU,BC_D,BC_D_GEN_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",ME,55483,M,OU,OC,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,55483,F,OU,SC,SC_GIRLS_UR
PRKL,"GOVERNMENT POLYTECHNIC, PARKAL",ME,55483,M,OU,BC_B,BC_E_GEN_OU
MDCL,"GOVERNMENT POLYTECHNIC, MEDCHAL",ME,55483,M,OU,ST,ST_GEN_OU
DARE,"DARIPALLY ANANTHA RAMULU COLLEGE OF ENGG. AND TECH, KHAMMAM",MN,55483,F,OU,BC_D,OC_GIRLS_UR
ZHBD,"SS GOVT POLYTECHNIC , ZAHIRABAD",AU,55572,M,AU,BC_D,BC_D_GEN_OU
NSGR,"GOVT POLYTECHNIC, NAGARJUNASAGAR",CE,55572,M,OU,BC_D,BC_B_GIRLS_UR
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",CE,55572,M,OU,ST,ST_GEN_OU
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CS,55572,F,OU,BC_E,OC_PHO_GIRLS_OU
AKIT,"ABDULKALAM INST. OF TECHNOLOGY AND SCI., KOTHAGUDEM",CS,55572,M,OU,BC_B,BC_B_GEN_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,55572,M,OU,BC_B,BC_A_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",EC,55572,F,OU,BC_A,BC_A_GIRLS_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,55572,M,SVU,BC_D,BC_D_GEN_SVU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",EC,55572,F,OU,SC,SC_GIRLS_OU
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",EE,55572,M,OU,BC_D,BC_D_GIRLS_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",ME,55572,M,OU,BC_E,BC_E_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",ME,55572,M,OU,SC,SC_GEN_UR
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",ME,55572,M,OU,ST,ST_GEN_UR
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",ME,55572,F,OU,BC_D,BC_A_GIRLS_OU
MNGR,"GOVT MODEL RESIDENTIAL POLYTECHNIC, MANUGURU ASWAPURAM",MN,55572,M,OU,ST,ST_GEN_OU
HSBD,"GOVERNMENT POLYTECHNIC, HUSNABAD",CE,55661,F,OU,SC,SC_GIRLS_UR
PETW,"PRINCETON INST OF ENGG TECH FOR WOMEN, GHATKESAR",CE,55661,F,OU,BC_D,BC_D_GIRLS_OU
VISA,"VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY, BHONGIR",CS,55661,M,OU,BC_D,BC_D_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EC,55661,M,OU,SC,SC_GEN_OU
RITM,"RATNAPURI INSTITUTE OF TECH. COLL. OF POLYTECHNIC, TURAKALA KHANAPUR",ME,55661,M,OU,BC_D,BC_C_GIRLS_UR
NALG,"GOVT POLYTECHNIC , NALGONDA",CE,55698,F,OU,SC,SC_GIRLS_OU
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",EC,55698,M,OU,SC,SC_GEN_OU
KNRR,"KASIREDDY NARAYANAREDDY COLL ENGG RES., HAYATHNAGAR",EE,55698,M,OU,SC,SC_GEN_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",ME,55698,M,OU,BC_D,BC_D_GEN_OU
MNGR,"GOVT MODEL RESIDENTIAL POLYTECHNIC, MANUGURU ASWAPURAM",EE,55721,M,OU,ST,ST_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",ME,55721,M,OU,BC_E,BC_E_GEN_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",CS,55729,F,OU,ST,ST_GIRLS_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",ME,55729,M,OU,BC_D,BC_E_GIRLS_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,55733,F,OU,BC_D,BC_D_GIRLS_OU
MDKW,"GOVT POLYTECHNIC FOR WOMEN, MEDAK",CS,55733,F,OU,ST,ST_GIRLS_UR
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",ME,55733,M,OU,SC,SC_GIRLS_OU
UTNR,"GOVT MODEL RESIDENTIAL POLYTECHNIC, UTNOOR",EE,55741,M,OU,SC,SC_GEN_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",EE,55741,M,OU,BC_B,BC_B_GEN_OU
NRML,"GOVT.POLYTECHNIC, NIRMAL",ME,55741,M,OU,BC_D,BC_D_GEN_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,55758,M,OU,BC_B,BC_A_GEN_OU
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",EC,55758,M,OU,SC,SC_GEN_UR
MINA,"MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN, MIRYALAGUDA",EC,55758,F,OU,BC_D,BC_D_GIRLS_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EE,55758,M,OU,BC_D,BC_A_SG_GEN_OU(0)
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,55758,M,OU,BC_B,BC_A_GIRLS_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",EI,55758,F,OU,SC,SC_GIRLS_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",ME,55758,M,OU,OC,BC_B_GEN_OU
MDCL,"GOVERNMENT POLYTECHNIC, MEDCHAL",ME,55758,M,OU,ST,ST_GIRLS_OU
GWNZ,"GOVT POLYTECHNIC FOR WOMEN, NIZAMABAD",CE,55814,F,OU,ST,ST_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,55814,M,OU,ST,ST_GEN_OU
VITS,"SRI VISHWESWARAYA INST. OF TECHNOLOGY AND SCI., MAHABUBNAGAR",CS,55814,M,OU,BC_D,BC_E_GIRLS_UR
MDKW,"GOVT POLYTECHNIC FOR WOMEN, MEDAK",CS,55814,F,OU,BC_A,BC_A_GIRLS_OU
BOMA,"BOMMA INST. OF TECHNOLOGY AND SCI., KHAMMAM",CS,55814,M,OU,SC,SC_GEN_OU
AKIT,"ABDULKALAM INST. OF TECHNOLOGY AND SCI., KOTHAGUDEM",CS,55814,M,OU,BC_B,BC_B_GEN_OU
WITS,"WARANGAL INST OF TECHNOLOGY SCIENCE, WARANGAL",CS,55814,M,OU,BC_A,BC_A_GEN_OU
VKBD,"GOVT.POLYTECHNIC, VIKARABAD",EC,55814,M,OU,ST,ST_GEN_OU
RITM,"RATNAPURI INSTITUTE OF TECH. COLL. OF POLYTECHNIC, TURAKALA KHANAPUR",EC,55814,M,OU,BC_B,BC_B_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EC,55814,M,OU,SC,SC_GEN_OU
BRIG,"BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS, HAYATHNAGAR",EC,55814,M,OU,BC_D,BC_A_GEN_OU
JGPT,"GOVT.POLYTECHNIC, JOGIPET",EE,55814,M,OU,ST,ST_GEN_OU
MNGR,"GOVT MODEL RESIDENTIAL POLYTECHNIC, MANUGURU ASWAPURAM",EE,55814,M,OU,ST,ST_GEN_OU
SISG,"SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES, GHATKESAR",EE,55814,M,OU,SC,SC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EE,55814,M,OU,BC_B,BC_B_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",AA,55898,F,OU,BC_D,BC_D_GIRLS_OU
NAWBSF,"NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH - SELF FINANCE, NEW MALAKPET",AI,55898,M,OU,ST,ST_GEN_OU
MTEC,"MOTHER THERESA COLLEGE OF ENGG. AND TECHNOLOGY, PEDDAPALLY",CS,55898,M,OU,SC,SC_GEN_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,55898,M,OU,SC,SC_GEN_OU
BOMA,"BOMMA INST. OF TECHNOLOGY AND SCI., KHAMMAM",CS,55898,M,OU,BC_E,BC_E_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,55898,F,OU,SC,SC_GIRLS_UR
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",CS,55898,M,OU,BC_A,BC_A_GEN_UR
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",EC,55898,M,OU,BC_A,BC_E_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EC,55898,M,OU,SC,SC_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",EC,55898,F,OU,OC,ST_GIRLS_OU
ASRA,"AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY, HAYATHNAGAR",EC,55898,M,OU,BC_D,BC_B_GEN_UR
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EC,55898,M,OU,BC_D,OC_NCC_GEN_OU(57)
TRRM,"TRR POLYTECHNIC , MEERPET",EC,55898,F,OU,SC,SC_GIRLS_UR
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",EC,55898,F,OU,BC_A,BC_E_GIRLS_OU
ZHBD,"SS GOVT POLYTECHNIC , ZAHIRABAD",EE,55898,M,OU,SC,SC_GEN_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",EE,55898,M,OU,BC_B,BC_B_GEN_UR
SVES,"SRI VENKATESWARA ENGINEERING COLLEGE, SURYAPETA",EE,55898,M,OU,ST,ST_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",ME,55898,M,OU,SC,SC_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,55898,M,OU,SC,SC_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",ME,55898,M,OU,BC_D,BC_B_GEN_OU
GZWL,"GOVT MODEL RESIDENTIAL POLYTECHNIC, GAJWEL",ME,55898,M,OU,SC,SC_GEN_UR
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",MN,55898,M,OU,SC,SC_GIRLS_UR
VMRH,"VMR POLYTECHNIC, HANAMKONDA",AI,56012,M,OU,BC_B,BC_A_GIRLS_OU
GZWL,"GOVT MODEL RESIDENTIAL POLYTECHNIC, GAJWEL",CCP,56012,M,OU,BC_B,BC_B_GEN_OU
SRPW,"GOVT POLYTECHNIC FOR WOMEN, SURYAPET",CS,56012,F,OU,BC_B,BC_A_GIRLS_OU
AKIT,"ABDULKALAM INST. OF TECHNOLOGY AND SCI., KOTHAGUDEM",CS,56012,M,OU,BC_B,BC_A_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,56012,M,OU,ST,ST_GIRLS_OU
ARJN,"ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE, BATASINGARAM",CS,56012,F,OU,BC_B,BC_B_GIRLS_OU
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",EE,56012,M,OU,BC_E,"BC_E_SG_GIRLS_OU(0
)"
TCEK,"TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY, PEDDAPALLY",EE,56012,M,OU,SC,SC_GEN_OU
VKBD,"GOVT.POLYTECHNIC, VIKARABAD",EE,56012,M,OU,SC,SC_GIRLS_OU
SGRD,"GOVERNMENT POLYTECHNIC, SANGA REDDY",EE,56012,F,OU,ST,ST_GIRLS_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",ME,56012,M,OU,SC,SC_GIRLS_OU
VDPL,"GOVERNMENT POLYTECHNIC, VADEPALLI",ME,56012,M,OU,BC_E,BC_E_GEN_UR
SISG,"SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES, GHATKESAR",ME,56012,M,OU,BC_D,BC_D_CAP_GIRLS_UR( 0)
GZWL,"GOVT MODEL RESIDENTIAL POLYTECHNIC, GAJWEL",ME,56012,M,OU,SC,SC_GEN_UR
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",CE,56102,M,OU,OC,OC_GIRLS_OU
VISA,"VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY, BHONGIR",CS,56102,M,OU,BC_B,BC_B_GEN_OU
GNPT,"GANAPATHI ENGINEERING COLLGE, WARANGAL",EC,56102,M,OU,BC_D,BC_D_GEN_OU
KNRR,"KASIREDDY NARAYANAREDDY COLL ENGG RES., HAYATHNAGAR",EC,56102,M,OU,BC_A,BC_A_GEN_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",EE,56102,M,OU,SC,BC_B_GEN_UR
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EE,56102,M,OU,BC_D,ST_GIRLS_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",EE,56102,M,OU,SC,SC_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",EE,56102,M,OU,BC_B,BC_B_GIRLS_UR
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",ME,56102,M,OU,SC,SC_GEN_UR
DARE,"DARIPALLY ANANTHA RAMULU COLLEGE OF ENGG. AND TECH, KHAMMAM",MN,56102,M,OU,BC_E,OC_CAP_GEN_UR(0)
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",AU,56160,M,OU,BC_A,BC_A_GEN_OU
HSBD,"GOVERNMENT POLYTECHNIC, HUSNABAD",CE,56160,M,OU,BC_A,BC_A_GIRLS_OU
CRYL,"GOVT POLYTECHNIC, CHERIYAL",CE,56160,M,OU,BC_B,BC_B_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CE,56160,F,OU,BC_B,BC_B_GIRLS_UR
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,56160,M,OU,BC_B,BC_A_GEN_OU
ASRA,"AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY, HAYATHNAGAR",EC,56160,M,OU,BC_D,BC_D_GEN_OU
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",EE,56160,M,OU,BC_B,BC_B_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",EI,56160,F,OU,BC_A,BC_A_GIRLS_OU
KRTL,"GOVT.POLYTECHNIC, KORUTLA",ME,56160,M,OU,SC,SC_GEN_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CE,56200,F,OU,SC,SC_GIRLS_OU
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",CS,56200,M,OU,BC_B,BC_A_GIRLS_OU
TCTK,"TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY, KARIMNAGAR",EC,56200,F,OU,BC_B,BC_B_GEN_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",EE,56211,M,OU,SC,SC_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",EC,56216,F,OU,BC_D,ST_GIRLS_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",EC,56220,F,OU,BC_B,BC_A_GIRLS_OU
MTEC,"MOTHER THERESA COLLEGE OF ENGG. AND TECHNOLOGY, PEDDAPALLY",CS,56229,M,OU,SC,SC_GEN_OU
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CS,56229,M,OU,SC,SC_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",EC,56229,M,OU,BC_D,ST_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EC,56229,M,OU,OC,EWS_GIRLS_UR
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",EC,56229,F,OU,BC_D,BC_D_GEN_OU
VKBD,"GOVT.POLYTECHNIC, VIKARABAD",EE,56229,M,OU,SC,SC_GIRLS_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",AA,56263,M,OU,ST,ST_GEN_OU
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",CE,56263,F,OU,BC_D,OC_GEN_OU
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",CE,56263,F,OU,ST,ST_GIRLS_OU
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",CS,56263,M,OU,BC_D,BC_A_GEN_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,56263,M,OU,BC_D,ST_GIRLS_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",EC,56263,F,OU,BC_E,BC_E_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,56263,F,OU,SC,SC_GIRLS_OU
SAIS,"SAI SPURTI INSTITUTE OF TECHNOLOGY, SATHUPALLY",EE,56263,M,OU,SC,SC_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,56263,M,OU,ST,ST_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",AI,56325,F,OU,BC_D,BC_D_GIRLS_OU
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",CE,56325,M,OU,BC_A,BC_E_GEN_UR
MTEC,"MOTHER THERESA COLLEGE OF ENGG. AND TECHNOLOGY, PEDDAPALLY",CS,56325,F,OU,SC,SC_GIRLS_OU
BRIL,"BRILLIANT INSTT OF ENGG AND TECHNOLOGY, HAYATHNAGAR",CS,56325,F,OU,SC,SC_GIRLS_OU
CHET,"SRI CHAITANYA TECHNICAL CAMPUS, IBRAHIMPATNAM",CS,56325,M,OU,BC_B,BC_B_GEN_UR
KNRR,"KASIREDDY NARAYANAREDDY COLL ENGG RES., HAYATHNAGAR",CS,56325,M,OU,ST,ST_GEN_OU
AKIT,"ABDULKALAM INST. OF TECHNOLOGY AND SCI., KOTHAGUDEM",CS,56325,M,OU,BC_D,BC_D_GIRLS_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",EC,56325,F,OU,BC_D,SC_GIRLS_OU
GWMB,"GOVT POLY. FOR WOMEN AND MINORITIES, BADANGPET",EC,56325,F,OU,BC_E,LMK_GIRLS_UR
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",EC,56325,F,OU,ST,ST_GEN_OU
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",EC,56325,F,OU,BC_D,BC_D_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,56325,M,OU,OC,EWS_GEN_OU
VDPL,"GOVERNMENT POLYTECHNIC, VADEPALLI",EE,56325,M,OU,BC_A,BC_A_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EE,56325,F,OU,SC,OC_PHH_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",ME,56325,M,OU,ST,ST_GEN_OU
SCCL,"SINGARENI COLLIERIES POLYTECHNIC COLLEGE, NASPUR",MN,56325,M,OU,BC_E,BC_E_GEN_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",PT,56325,M,OU,BC_B,BC_B_GEN_UR
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",AU,56421,M,OU,BC_B,BC_B_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CE,56421,M,OU,BC_E,BC_E_GEN_OU
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",CE,56421,F,OU,SC,SC_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,56421,F,OU,SC,SC_GEN_OU
SISG,"SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES, GHATKESAR",CS,56421,F,OU,BC_D,OC_GIRLS_UR
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,56421,F,OU,ST,ST_GIRLS_OU
TCTK,"TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY, KARIMNAGAR",EC,56421,F,OU,BC_B,BC_B_PHO_GIRLS_OU
BRIL,"BRILLIANT INSTT OF ENGG AND TECHNOLOGY, HAYATHNAGAR",EC,56421,M,OU,BC_A,BC_A_GEN_OU
MTEC,"MOTHER THERESA COLLEGE OF ENGG. AND TECHNOLOGY, PEDDAPALLY",EE,56421,M,OU,BC_B,BC_B_GEN_UR
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",EE,56421,M,OU,BC_A,BC_A_GEN_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",EE,56421,M,OU,BC_D,ST_GEN_OU
VGWL,"VAAGDEVI ENGINEERING COLLEGE, WARANGAL",EE,56421,M,OU,BC_A,BC_A_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",ME,56421,M,OU,BC_A,BC_A_GIRLS_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",ME,56421,M,OU,BC_B,BC_B_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",ME,56421,M,OU,BC_D,BC_D_GIRLS_OU
NAWB,"NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH, NEW MALAKPET",ME,56421,M,OU,OC,ST_GIRLS_OU
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",CE,56524,M,OU,SC,SC_GEN_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",CS,56524,M,OU,BC_D,BC_D_GEN_OU
MOTK,"MOTHER TERESA INSTITUTE OF SCI. AND TECHNOLOGY, SATHUPALLY",CS,56524,M,OU,BC_D,BC_D_GEN_OU
MDRK,"MADHIRA INSTITUTE OF TECHNOLOGY AND SCI., KODAD",CS,56524,M,OU,BC_E,BC_E_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EC,56524,F,OU,ST,ST_GIRLS_OU
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",EC,56524,F,OU,SC,SC_GIRLS_OU
PETW,"PRINCETON INST OF ENGG TECH FOR WOMEN, GHATKESAR",EC,56524,F,OU,BC_D,SC_GIRLS_OU
TRRM,"TRR POLYTECHNIC , MEERPET",EC,56524,F,OU,BC_D,ST_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EC,56524,M,OU,BC_D,SC_GEN_OU
VDPL,"GOVERNMENT POLYTECHNIC, VADEPALLI",EE,56524,M,OU,BC_A,BC_A_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",EI,56524,M,OU,BC_B,BC_B_GEN_OU
PRKL,"GOVERNMENT POLYTECHNIC, PARKAL",ME,56524,M,OU,BC_B,BC_B_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",ME,56524,M,OU,BC_D,BC_B_PHV_GIRLS_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",ME,56524,M,OU,BC_E,BC_E_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",CE,56597,F,OU,BC_D,BC_D_GEN_OU
MTEC,"MOTHER THERESA COLLEGE OF ENGG. AND TECHNOLOGY, PEDDAPALLY",CS,56597,F,OU,SC,SC_GIRLS_OU
MDRK,"MADHIRA INSTITUTE OF TECHNOLOGY AND SCI., KODAD",CS,56597,F,OU,BC_D,SC_GIRLS_OU
KTGR,"GOVT.POLYTECHNIC, KOTAGIRI",EE,56597,M,OU,BC_C,BC_C_GIRLS_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",EE,56597,M,OU,BC_B,BC_B_GEN_OU
HSBD,"GOVERNMENT POLYTECHNIC, HUSNABAD",EE,56597,M,OU,BC_A,BC_A_GIRLS_OU
ZHBD,"SS GOVT POLYTECHNIC , ZAHIRABAD",ME,56597,M,OU,BC_D,BC_D_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",EC,56647,F,OU,BC_B,BC_B_GIRLS_OU
DARE,"DARIPALLY ANANTHA RAMULU COLLEGE OF ENGG. AND TECH, KHAMMAM",MN,56647,M,OU,SC,OC_GEN_OU
SRRSSW,"SRRS GOVT POLYTECHNIC, SIRCILLA",TT,56647,M,OU,BC_B,BC_B_GEN_UR
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,56662,M,OU,BC_D,BC_B_GIRLS_OU
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",EC,56662,M,OU,BC_D,BC_D_GEN_OU
